key	definitions	type	instances	example
x-post-resume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-revertResize	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-revokeAccess	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-setVolumeimagemetadata	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-share-unmanageSnapshot	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-shelve	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-shelveOffload	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-shrinkShare	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-stack_action_cancel_update	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/orchestration-v1-swagger.json
x-post-stack_action_check	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/orchestration-v1-swagger.json
x-post-stack_action_resume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/orchestration-v1-swagger.json
x-post-stack_action_suspend	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/orchestration-v1-swagger.json
x-post-stack_adopt	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/orchestration-v1-swagger.json
x-post-stack_create	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/orchestration-v1-swagger.json
x-post-start	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-stop	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-suspend	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-triggerCrashDump	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-unlock	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-unmanageShare	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/share-v1-swagger.json
x-post-unmanageVolume	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-unpause	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-unrescue	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-post-unsetVolumeimagemetadata	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-post-unshelve	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/compute-v2.1-swagger.json
x-precision	1	number	18	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-primeton-operation	1	object	2	https://raw.githubusercontent.com/otyyyywangwenbin/platform8poc/master/test1/src/test/resources/test/service-contract.yaml
x-primeton-service	1	object	1	https://raw.githubusercontent.com/otyyyywangwenbin/platform8poc/master/test1/src/test/resources/test/service-contract.yaml
x-priority	1	number	1	https://raw.githubusercontent.com/philip/mysqlcs-rest-client-php/master/swagger.yaml
x-proto-tag	1	number	15	https://raw.githubusercontent.com/NYTimes/openapi2proto/master/fixtures/semantic_api.json
x-prototype_config	1	object	1	https://raw.githubusercontent.com/mpkocher/wso2-am-ids-integration-example/master/example-app/swagger.yaml
x-put-attachConfigGroup	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/database-v1-swagger.json
x-put-detachConfigGroup	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/database-v1-swagger.json
x-put-updateRouter	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/networking-extensions-v2-swagger.json
x-python-operationId	1	string	1	https://raw.githubusercontent.com/podhmo/individual-sandbox/master/daily/20160927/example_connexion/my_api.yaml
x-raml-documentation	1	object	1	https://raw.githubusercontent.com/jplegoff/raml-samples/master/swagger2/raml10reader_general_information-swagger.json
x-rate-limit-limit	1	object	7	https://raw.githubusercontent.com/stackia/supertest-test2doc/master/example/v2ex/v2ex.yaml
x-rate-limit-remaining	1	object	7	https://raw.githubusercontent.com/stackia/supertest-test2doc/master/example/v2ex/v2ex.yaml
x-rate-limit-reset	1	object	7	https://raw.githubusercontent.com/stackia/supertest-test2doc/master/example/v2ex/v2ex.yaml
x-ray	1	number	1	D:\nodejs\analysis\defs\lizzyburl+SentimentAnalysis@dictionary.json.yaml
x-readonly	1	string	163	https://raw.githubusercontent.com/daoninc/fido-rest-doco/master/json/IdentityX_Core.json
x-rebus-priviledges	1	object	45	https://raw.githubusercontent.com/mrenvoize/rl-spec/master/index.json
x-rebus-privileges	1	object	2	https://raw.githubusercontent.com/mrenvoize/rl-spec/master/index.json
x-rebus-required	1	object	3	https://raw.githubusercontent.com/mrenvoize/rl-spec/master/index.json
x-region	1	string	1	https://raw.githubusercontent.com/scality/swagger-aws/master/test/server/swagger.json
x-relap-batch	1	number	1	https://raw.githubusercontent.com/elcamlost/elcamlost.github.io/master/api.json
x-relations	1	object	1	https://raw.githubusercontent.com/strongloop/loopback-swagger/master/test/codegen/pet-expanded.json
x-remove-me	1	string	1	https://raw.githubusercontent.com/theganyo/swagger-node-runner/master/test/assets/project/api/swagger/swagger.yaml
x-request-cURL	1	string	98	https://raw.githubusercontent.com/vmalinovskiy/gradle-java-release-tag-test/master/src/test/resources/swagger_current.json
x-required-role	1	multiple	9	https://raw.githubusercontent.com/arcana261/SaladioBackEnd/master/api/swagger/swagger.yaml
x-resource-extension	1	boolean	1	https://raw.githubusercontent.com/apiaryio/swagger-zoo/master/fixtures/features/swagger/extensions.yaml
x-resource-operation	1	string	7	https://raw.githubusercontent.com/capitalone/oas-nodegen-example/master/oai-members.yaml
x-response	1	string	98	https://raw.githubusercontent.com/vmalinovskiy/gradle-java-release-tag-test/master/src/test/resources/swagger_current.json
x-response-filter-property	1	string	1	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/src/Material/Swagger/facebook.json
x-response1	1	string	1	https://raw.githubusercontent.com/lofantasy/LearningSwagger/master/Swagger/MassNewSkuCreateMS.1.0.json
x-revel-controller-action	1	string	6	https://raw.githubusercontent.com/waiteb3/revel-swagger/master/examples/swaggerapi/conf/swagger/swagger.json
x-rewrite_regex	1	string	1	https://raw.githubusercontent.com/ppKrauss/my-sandbox/master/PostgREST-writeAPI/api-spec/petstore-expanded.json
x-routeId	1	string	4	https://raw.githubusercontent.com/andriy-shtanheiev/Angular2-POC/master/src/data/initial-data.json
x-rut-frontend	1	string	1	https://raw.githubusercontent.com/zeropaper/rut/master/admin/1.yaml
x-rut-id-field	1	string	2	https://raw.githubusercontent.com/zeropaper/rut/master/admin/1.yaml
x-sam-operationId	1	string	5	https://raw.githubusercontent.com/soracom/soracom-sdk-swift/master/Whatever/swagger/api-definition/soracom-api.en.json
x-samplecompanyone-book	1	object	1	https://raw.githubusercontent.com/googleapis/gnostic/master/test/library-example-with-ext.json
x-samplecompanyone-shelve	1	object	1	https://raw.githubusercontent.com/googleapis/gnostic/master/test/library-example-with-ext.json
x-samplecompanytwo-book	1	object	1	https://raw.githubusercontent.com/googleapis/gnostic/master/test/library-example-with-ext.json
x-samplecompanytwo-shelve	1	object	1	https://raw.githubusercontent.com/googleapis/gnostic/master/test/library-example-with-ext.json
x-sc-...	1	object	2	https://raw.githubusercontent.com/schul-cloud/schulcloud-calendar/master/docs/schulcloud_calendar_API.yaml
x-sc-APIm-plans	1	object	2	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-sc-context	1	string	2	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-sc-crud	1	multiple	8	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-sc-enum	1	object	31	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-sc-module	1	string	1	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-sc-notes	1	object	113	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-sc-samples	1	object	1	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-sc-type	1	string	2	https://raw.githubusercontent.com/vasko87/IBM_SCWebWaffle/master/SalesConnectWebWaffle/test_config/extensions/api/opportunity/opportunities.yaml
x-scale	1	number	18	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-schema-form	1	object	27	https://raw.githubusercontent.com/RetailMeNotSandbox/dart/master/src/python/dart/web/api/swagger.yaml
x-schemes	1	object	1	https://raw.githubusercontent.com/cilium/cilium/master/api/v1/openapi.yaml
x-security-type	1	string	4	https://raw.githubusercontent.com/AilisObrian/swagger-express-mongoose-example/master/API_DESIGNDOC.yaml
x-securityHandler	1	string	1	https://raw.githubusercontent.com/qious/shard/master/server/spec/swagger.yaml
x-sensor21-city	1	string	1	https://raw.githubusercontent.com/21dotco/sensor21/master/manifest.yaml
x-sensor21-country	1	string	1	https://raw.githubusercontent.com/21dotco/sensor21/master/manifest.yaml
x-sensor21-state	1	string	1	https://raw.githubusercontent.com/21dotco/sensor21/master/manifest.yaml
x-server	1	string	9	https://raw.githubusercontent.com/AmineChan/CNNetwork/master/Example/CodeGenerater/shell/spec.yaml
x-servers	1	object	1	https://raw.githubusercontent.com/Rebilly/ReDoc/master/demo/swagger.yaml
x-sessionid	1	object	2	https://raw.githubusercontent.com/igp-tech/igp-site-provider-doc/master/spec/swagger.yaml
x-silex	1	object	3	https://raw.githubusercontent.com/RackDeploy/silex-base-api/master/config/swagger.yaml
x-since-version	1	string	4	https://raw.githubusercontent.com/shruthi-ramesh/SwaggerMFPAdapterGenerator/master/samples/factory-customer-adapter/target/classes/customer.yaml
x-some-array	1	object	1	D:\nodejs\analysis\defs\EricWittmann+oai@ts-core-tests-fixtures-full-io-2.0-paths-paths-with-extensions.json.yaml
x-some-boolean	1	boolean	1	D:\nodejs\analysis\defs\EricWittmann+oai@ts-core-tests-fixtures-full-io-2.0-paths-paths-with-extensions.json.yaml
x-some-number	1	number	1	D:\nodejs\analysis\defs\EricWittmann+oai@ts-core-tests-fixtures-full-io-2.0-paths-paths-with-extensions.json.yaml
x-some-object	1	object	1	D:\nodejs\analysis\defs\EricWittmann+oai@ts-core-tests-fixtures-full-io-2.0-paths-paths-with-extensions.json.yaml
x-something	1	string	2	https://raw.githubusercontent.com/westfieldlabs/apivore/master/spec/data/01_sample2.0.json
x-soracom-cli	1	object	121	https://raw.githubusercontent.com/soracom/soracom-sdk-swift/master/Whatever/swagger/api-definition/soracom-api.en.json
x-sortable	1	string	30	https://raw.githubusercontent.com/daoninc/fido-rest-doco/master/json/IdentityX_Core.json
x-spec-version	1	string	1	https://raw.githubusercontent.com/eleven41/skeddly-api-docs/master/skeddly-api.yaml
x-sq-sdk-sample-code	1	object	30	https://raw.githubusercontent.com/square/connect-api-specification/master/api.json
x-stoplight-after	1	string	10	https://raw.githubusercontent.com/stoplightio/api-spec-converter/master/example/source/stoplight.json
x-stoplight-before	1	string	10	https://raw.githubusercontent.com/stoplightio/api-spec-converter/master/example/source/stoplight.json
x-stoplight-id	1	string	3	https://raw.githubusercontent.com/stoplightio/api-spec-converter/master/example/source/stoplight.json
x-stoplight-mock	1	object	10	https://raw.githubusercontent.com/stoplightio/api-spec-converter/master/example/source/stoplight.json
x-stoplight-version-id	1	string	1	https://raw.githubusercontent.com/jasonmartens/webhook-test/master/oas.json
x-stored-as	1	string	2	https://raw.githubusercontent.com/capitalone/oas-nodegen-example/master/oai-members.yaml
x-supportTeam	1	object	1	https://raw.githubusercontent.com/vabbosh/step-by-step-walkthrough/master/accounts-savingsdeposits-v1-swagger.yaml
x-suppress-warning	1	object	1	https://raw.githubusercontent.com/kevinoid/appveyor-swagger/master/swagger-polymorphic.yaml
x-swager-router-controller	1	string	2	https://raw.githubusercontent.com/AdamWiernicki/spotify/master/api/swagger/swagger.yaml
x-swagger-magic-invalidateTokenUrl	1	string	1	https://raw.githubusercontent.com/phaneendra/stinter-web/master/src/api/swagger/swagger.yaml
x-swagger-magic-social	1	object	1	https://raw.githubusercontent.com/phaneendra/stinter-web/master/src/api/swagger/swagger.yaml
x-swagger-model	1	string	8	https://raw.githubusercontent.com/mellenaj/vc5/master/server/api/swagger.yaml
x-swagger-object-key	1	string	5	https://raw.githubusercontent.com/IonosatMicro/ionosat-docs/master/promis_api.yaml
x-swagger-response	1	string	12	https://raw.githubusercontent.com/ltriggimgstg/testnode/master/config/swagger.yaml
x-swagger-router-view	1	string	13	https://raw.githubusercontent.com/IonosatMicro/ionosat-docs/master/promis_api.yaml
x-swagger-schema	1	string	22	https://raw.githubusercontent.com/RackHD/on-http/master/static/monorail-2.0.yaml
x-swagger-serializer	1	string	1	https://raw.githubusercontent.com/brianparry/swagger-pipes-example/master/api/swagger/swagger.yaml
x-swaggering-mongoose	1	object	4	https://raw.githubusercontent.com/pblabs/swaggering-mongoose/master/test/person.swaggering.json
x-table	1	string	1	https://raw.githubusercontent.com/mebyz/pistahx-spec/master/api.yaml
x-taskAlgo	1	string	1	https://raw.githubusercontent.com/lang-uk/orchestrate-ms/master/examples/ner.json
x-taskClass	1	string	1	https://raw.githubusercontent.com/lang-uk/orchestrate-ms/master/examples/ner.json
x-taskModel	1	string	1	https://raw.githubusercontent.com/lang-uk/orchestrate-ms/master/examples/ner.json
x-technicalOwner	1	object	1	https://raw.githubusercontent.com/vabbosh/step-by-step-walkthrough/master/accounts-savingsdeposits-v1-swagger.yaml
x-tenduke-data-multiplicity	1	string	1	https://raw.githubusercontent.com/10Duke/java-client-idp/master/com.tenduke.client.java.sample/src/main/resources/user_api_v1.json
x-tenduke-tested-operation	1	object	4	https://raw.githubusercontent.com/10Duke/java-client-idp/master/com.tenduke.client.java.sample/src/main/resources/user_api_v1.json
x-testHarness	1	string	3	https://raw.githubusercontent.com/OnPositive/aml/master/org.aml.swagger.io/src/test/resources/t9.yaml
x-testfloatval	1	number	1	https://raw.githubusercontent.com/mebyz/pistahx-spec/master/api.yaml
x-throttling-policy	1	string	2	https://raw.githubusercontent.com/wso2/carbon-apimgt/master/components/apimgt/org.wso2.carbon.apimgt.core/src/test/resources/swagger.json
x-time-format	1	string	2	https://raw.githubusercontent.com/stevenpollack/dairy_queen/master/swagger.yaml
x-timeseries-information	1	object	1	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/src/Material/Swagger/facebook.json
x-toShort	1	boolean	10	https://raw.githubusercontent.com/lofantasy/LearningSwagger/master/Swagger/MassNewSkuCreateMS.1.0.json
x-trace	1	string	1	https://raw.githubusercontent.com/luckymarmot/API-Flow/master/src/parsers/swagger/v2.0/__tests__/collections/pets.json
x-transition-extension	1	boolean	1	https://raw.githubusercontent.com/apiaryio/swagger-zoo/master/fixtures/features/swagger/extensions.yaml
x-type-attribute	1	string	1	https://raw.githubusercontent.com/dzavetz/API-test/master/SEP_API_Provisioning.json
x-unhandled	1	object	1	https://raw.githubusercontent.com/googleapis/gnostic/master/test/library-example-with-ext.json
x-unicode	1	boolean	1	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-unique	1	object	1	https://raw.githubusercontent.com/adpextwindong/IntroToSwagger/master/path-templating-example.yaml
x-update	1	string	1	https://raw.githubusercontent.com/bitwalker/libswagger/master/test/schemas/keystore_example.yaml
x-usagePath	1	string	1	https://raw.githubusercontent.com/bitwalker/libswagger/master/test/schemas/keystore_example.yaml
x-use-with	1	object	27	https://raw.githubusercontent.com/luckymarmot/API-Flow/master/src/serializers/swagger/__tests__/fixtures/uber.generated.json
x-useDao	1	string	3	https://raw.githubusercontent.com/lofantasy/LearningSwagger/master/Swagger/MassNewSkuCreateMS.1.0.json
x-user-jwt	1	object	1	https://raw.githubusercontent.com/magdiel01/nix-swagger2slate/master/trackDocs.yaml
x-username-key	1	string	1	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/src/Material/Swagger/xamarinInsights.json
x-username-valid	1	object	2	https://raw.githubusercontent.com/igp-tech/igp-site-provider-doc/master/spec/swagger.yaml
x-values	1	object	3	https://raw.githubusercontent.com/wcatron/ionic-cloud-sdk-php/master/src/API/versions/2.0.0-beta.0/push/swagger.json
x-vars	1	object	1	https://raw.githubusercontent.com/mobilcom-debitel/got-swag/master/test/petstore.yaml
x-vendor-extension-info	1	string	1	https://raw.githubusercontent.com/nknapp/openapi-editor/master/src/example.json
x-vendor-extension-path-item	1	string	2	https://raw.githubusercontent.com/nknapp/openapi-editor/master/src/example.json
x-vendor-extension-paths	1	object	1	https://raw.githubusercontent.com/nknapp/openapi-editor/master/src/example.json
x-vendor-extension-root	1	string	1	https://raw.githubusercontent.com/nknapp/openapi-editor/master/src/example.json
x-vendor-testy	1	string	1	https://raw.githubusercontent.com/Azure/autorest/master/src/modeler/AutoRest.Swagger.Tests/Resource/Swagger/vendor-extension-in-path.json
x-vertxDefinitionClassName	1	string	1	https://raw.githubusercontent.com/capehorn/swagger-vertx-elm/master/src/main/resources/upbeat-api.json
x-vertxPackageName	1	string	1	https://raw.githubusercontent.com/capehorn/swagger-vertx-elm/master/src/main/resources/upbeat-api.json
x-vertxResourceHandlerClassName	1	string	1	https://raw.githubusercontent.com/capehorn/swagger-vertx-elm/master/src/main/resources/upbeat-api.json
x-view	1	string	46	https://raw.githubusercontent.com/RackHD/on-http/master/static/monorail-2.0.yaml
x-visual-indicator	1	object	75	https://raw.githubusercontent.com/sp-7indigo/trustanduse-api/master/swagger.yaml
x-volos-config	1	object	1	https://raw.githubusercontent.com/apigee-127/swagger-node-examples/master/volos-plugins/api/swagger/swagger.yaml
x-whatever	1	string	1	https://raw.githubusercontent.com/apigee-127/swagger-converter/master/test/output/fixable.json
x-writeonly	1	string	1	https://raw.githubusercontent.com/daoninc/fido-rest-doco/master/json/IdentityX_Core.json
x-xingwu	1	string	1	https://raw.githubusercontent.com/xingwu1/test/master/BatchRestClient.json
x-xingwu-comment-ignore-parameter	1	object	1	https://raw.githubusercontent.com/xingwu1/test/master/BatchRestClient.json
x-xs-attribute	1	string	1	https://raw.githubusercontent.com/dzavetz/API-test/master/SEP_API_Provisioning.json
x-xsi-attribute	1	string	1	https://raw.githubusercontent.com/dzavetz/API-test/master/SEP_API_Provisioning.json
